gene_symbol	case_carriers	case_non_carriers	control_carriers	control_non_carriers	fisher.p_value	fisher.odds_ratio	fisher.ci_95_lower	fisher.ci_95_upper
HDHD5	8	7919	17	21180	6.5305e-01	1.2586e+00	4.6991e-01	3.0784e+00
HDLBP	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
HDX	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
HEATR1	3	7924	6	21191	7.1144e-01	1.3371e+00	2.1633e-01	6.2630e+00
HEATR3	5	7922	9	21188	5.4796e-01	1.4859e+00	3.9106e-01	4.9388e+00
HEATR4	9	7918	31	21166	5.9601e-01	7.7609e-01	3.2484e-01	1.6710e+00
HEATR5A	20	7907	54	21143	1.0000e+00	9.9035e-01	5.6116e-01	1.6831e+00
HEATR5B	7	7920	24	21173	6.8816e-01	7.7975e-01	2.8360e-01	1.8660e+00
HEATR6	10	7917	27	21170	1.0000e+00	9.9037e-01	4.2753e-01	2.1124e+00
HEATR9	7	7920	15	21182	6.3430e-01	1.2481e+00	4.3033e-01	3.2534e+00
HEBP1	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
HEBP2	3	7924	2	21195	1.2826e-01	4.0119e+00	4.5949e-01	4.8037e+01
HECA	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
HECTD1	3	7924	7	21190	7.3748e-01	1.1460e+00	1.9119e-01	5.0216e+00
HECTD2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HECTD3	3	7924	4	21193	3.9903e-01	2.0059e+00	2.9378e-01	1.1860e+01
HECTD4	4	7923	12	21185	1.0000e+00	8.9129e-01	2.0945e-01	2.9419e+00
HECW1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
HECW1-IT1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HECW2	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
HECW2-AS1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HEG1	4	7923	6	21191	4.7567e-01	1.7830e+00	3.6998e-01	7.5212e+00
HELB	5	7922	28	21169	1.6871e-01	4.7717e-01	1.4383e-01	1.2523e+00
HELLS	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
HELQ	6	7921	29	21168	2.5291e-01	5.5290e-01	1.8761e-01	1.3560e+00
HELT	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
HELZ	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HELZ2	6	7921	25	21172	4.2071e-01	6.4147e-01	2.1517e-01	1.6027e+00
HEMGN	6	7921	19	21178	8.2522e-01	8.4432e-01	2.7587e-01	2.2000e+00
HEMK1	6	7921	13	21184	6.1541e-01	1.2344e+00	3.8456e-01	3.4822e+00
HENMT1	1	7926	7	21190	6.9163e-01	3.8197e-01	8.4770e-03	2.9736e+00
HEPACAM2	5	7922	13	21184	1.0000e+00	1.0285e+00	2.8699e-01	3.0753e+00
HEPH	3	7924	10	21187	1.0000e+00	8.0215e-01	1.4179e-01	3.1165e+00
HEPHL1	16	7911	32	21165	3.3345e-01	1.3377e+00	6.8507e-01	2.5120e+00
HEPN1	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
HERC1	8	7919	9	21188	9.6816e-02	2.3782e+00	7.9812e-01	6.9474e+00
HERC2	4	7923	9	21188	7.5943e-01	1.1885e+00	2.6738e-01	4.2597e+00
HERC3	1	7926	6	21191	6.8224e-01	4.4560e-01	9.6901e-03	3.6741e+00
HERC4	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HERC5	0	7927	16	21181	9.4748e-03	0.0000e+00	0.0000e+00	6.9306e-01
HERC6	12	7915	29	21168	7.2848e-01	1.1066e+00	5.1407e-01	2.2373e+00
HERPUD1	0	7927	5	21192	3.3246e-01	0.0000e+00	0.0000e+00	2.9181e+00
HERPUD2	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
HES1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HES2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HES3	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
HES4	6	7921	10	21187	3.9954e-01	1.6048e+00	4.7921e-01	4.8757e+00
HES6	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
HES7	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HESX1	8	7919	10	21187	1.1343e-01	2.1404e+00	7.3374e-01	6.0254e+00
HEXA	5	7922	14	21183	1.0000e+00	9.5500e-01	2.6910e-01	2.8070e+00
HEXB	2	7925	11	21186	5.3450e-01	4.8606e-01	5.2343e-02	2.2279e+00
HEXD	4	7923	13	21184	1.0000e+00	8.2270e-01	1.9536e-01	2.6641e+00
HEXIM1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HEXIM2	7	7920	8	21189	1.4098e-01	2.3409e+00	7.2236e-01	7.3914e+00
HEY2	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
HEYL	1	7926	8	21189	4.5964e-01	3.3416e-01	7.5338e-03	2.4932e+00
HFE	3	7924	3	21194	3.5461e-01	2.6746e+00	3.5815e-01	1.9972e+01
HFM1	9	7918	28	21169	8.5362e-01	8.5936e-01	3.5660e-01	1.8743e+00
HGD	2	7925	11	21186	5.3450e-01	4.8606e-01	5.2343e-02	2.2279e+00
HGF	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
HGFAC	7	7920	23	21174	8.3746e-01	8.1368e-01	2.9477e-01	1.9596e+00
HGH1	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
HGS	9	7918	5	21192	4.0639e-03	4.8173e+00	1.4493e+00	1.8308e+01
HGSNAT	6	7921	12	21185	5.9753e-01	1.3373e+00	4.1164e-01	3.8515e+00
HHAT	4	7923	7	21190	5.0447e-01	1.5283e+00	3.2799e-01	6.0135e+00
HHATL	8	7919	14	21183	3.4165e-01	1.5285e+00	5.5535e-01	3.9060e+00
HHATL-AS1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HHIP	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HHIPL1	4	7923	18	21179	4.7349e-01	5.9401e-01	1.4618e-01	1.8041e+00
HHIPL2	9	7918	28	21169	8.5362e-01	8.5936e-01	3.5660e-01	1.8743e+00
HHLA1	1	7926	8	21189	4.5964e-01	3.3416e-01	7.5338e-03	2.4932e+00
HHLA2	2	7925	12	21185	3.7655e-01	4.4553e-01	4.8423e-02	2.0019e+00
HIBADH	3	7924	3	21194	3.5461e-01	2.6746e+00	3.5815e-01	1.9972e+01
HIBCH	2	7925	14	21183	2.6372e-01	3.8189e-01	4.2114e-02	1.6632e+00
HIC1	4	7923	6	21191	4.7567e-01	1.7830e+00	3.6998e-01	7.5212e+00
HID1	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
HIF1A	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
HIF1AN	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HIF3A	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
HIGD1A	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
HIGD1B	4	7923	9	21188	7.5943e-01	1.1885e+00	2.6738e-01	4.2597e+00
HIGD1C	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
HIGD2A	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
HIGD2B	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
HIKESHI	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
HILPDA	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HINFP	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
HINT2	3	7924	8	21189	1.0000e+00	1.0028e+00	1.7129e-01	4.1793e+00
HINT3	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HIP1	3	7924	4	21193	3.9903e-01	2.0059e+00	2.9378e-01	1.1860e+01
HIP1R	10	7917	12	21185	8.9165e-02	2.2299e+00	8.6261e-01	5.6344e+00
HIPK1	4	7923	5	21192	2.6678e-01	2.1398e+00	4.2447e-01	9.9453e+00
HIPK2	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
HIPK3	2	7925	7	21190	1.0000e+00	7.6397e-01	7.7418e-02	4.0135e+00
HIPK4	1	7926	7	21190	6.9163e-01	3.8197e-01	8.4770e-03	2.9736e+00
HIRA	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
HIRIP3	2	7925	10	21187	5.3179e-01	5.3468e-01	5.6955e-02	2.5099e+00
HIST1H1A	4	7923	12	21185	1.0000e+00	8.9129e-01	2.0945e-01	2.9419e+00
HIST1H1B	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
HIST1H1C	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
HIST1H1D	2	7925	7	21190	1.0000e+00	7.6397e-01	7.7418e-02	4.0135e+00
HIST1H1E	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
HIST1H1PS1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
HIST1H1T	9	7918	16	21181	3.6792e-01	1.5047e+00	5.8581e-01	3.6178e+00
HIST1H2AA	1	7926	10	21187	3.0851e-01	2.6731e-01	6.1625e-03	1.8796e+00
HIST1H2AB	2	7925	16	21181	1.8367e-01	3.3407e-01	3.7259e-02	1.4216e+00
HIST1H2AC	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
HIST1H2AE	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HIST1H2AG	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
HIST1H2AH	3	7924	7	21190	7.3748e-01	1.1460e+00	1.9119e-01	5.0216e+00
HIST1H2AI	6	7921	6	21191	1.0074e-01	2.6752e+00	7.1495e-01	1.0010e+01
HIST1H2AJ	5	7922	5	21192	1.4838e-01	2.6750e+00	6.1544e-01	1.1624e+01
HIST1H2AK	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
HIST1H2AL	3	7924	7	21190	7.3748e-01	1.1460e+00	1.9119e-01	5.0216e+00
HIST1H2AM	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
HIST1H2BA	6	7921	7	21190	1.2956e-01	2.2930e+00	6.3641e-01	7.9706e+00
HIST1H2BB	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
HIST1H2BC	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
HIST1H2BD	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HIST1H2BE	1	7926	6	21191	6.8224e-01	4.4560e-01	9.6901e-03	3.6741e+00
HIST1H2BF	3	7924	4	21193	3.9903e-01	2.0059e+00	2.9378e-01	1.1860e+01
HIST1H2BG	4	7923	3	21194	9.2831e-02	3.5665e+00	6.0322e-01	2.4352e+01
HIST1H2BH	2	7925	11	21186	5.3450e-01	4.8606e-01	5.2343e-02	2.2279e+00
HIST1H2BI	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
HIST1H2BJ	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
HIST1H2BK	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HIST1H2BL	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
HIST1H2BM	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
HIST1H2BN	3	7924	4	21193	3.9903e-01	2.0059e+00	2.9378e-01	1.1860e+01
HIST1H2BO	2	7925	6	21191	1.0000e+00	8.9132e-01	8.7956e-02	4.9859e+00
HIST1H3A	5	7922	19	21178	6.4732e-01	7.0353e-01	2.0523e-01	1.9488e+00
HIST1H3B	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
HIST1H3C	0	7927	8	21189	1.1765e-01	0.0000e+00	0.0000e+00	1.5664e+00
HIST1H3D	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
HIST1H3E	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
HIST1H3F	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
HIST1H3G	4	7923	7	21190	5.0447e-01	1.5283e+00	3.2799e-01	6.0135e+00
HIST1H3H	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
HIST1H3I	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HIST1H3J	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
HIST1H4A	1	7926	6	21191	6.8224e-01	4.4560e-01	9.6901e-03	3.6741e+00
HIST1H4B	0	7927	11	21186	4.2741e-02	0.0000e+00	0.0000e+00	1.0652e+00
HIST1H4C	4	7923	10	21187	1.0000e+00	1.0696e+00	2.4480e-01	3.7097e+00
HIST1H4D	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
HIST1H4E	4	7923	11	21186	1.0000e+00	9.7234e-01	2.2575e-01	3.2824e+00
HIST1H4F	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
HIST1H4G	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
HIST1H4H	4	7923	9	21188	7.5943e-01	1.1885e+00	2.6738e-01	4.2597e+00
HIST1H4I	6	7921	7	21190	1.2956e-01	2.2930e+00	6.3641e-01	7.9706e+00
HIST1H4J	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
HIST1H4K	4	7923	4	21193	2.2544e-01	2.6748e+00	4.9807e-01	1.4363e+01
HIST1H4L	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
HIST2H2AB	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
HIST2H2AC	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
HIST2H2BE	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HIST2H2BF	3	7924	3	21194	3.5461e-01	2.6746e+00	3.5815e-01	1.9972e+01
HIST2H3D	5	7922	6	21191	1.8366e-01	2.2291e+00	5.3798e-01	8.7686e+00
HIST2H3PS2	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
HIST3H2A	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HIST3H2BB	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
HIST3H3	1	7926	7	21190	6.9163e-01	3.8197e-01	8.4770e-03	2.9736e+00
HIST4H4	3	7924	5	21192	4.5607e-01	1.6046e+00	2.4912e-01	8.2498e+00
HIVEP1	4	7923	5	21192	2.6678e-01	2.1398e+00	4.2447e-01	9.9453e+00
HIVEP2	2	7925	6	21191	1.0000e+00	8.9132e-01	8.7956e-02	4.9859e+00
HIVEP3	7	7920	5	21192	2.2839e-02	3.7458e+00	1.0231e+00	1.4976e+01
HJURP	0	7927	11	21186	4.2741e-02	0.0000e+00	0.0000e+00	1.0652e+00
HJV	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
HK1	2	7925	6	21191	1.0000e+00	8.9132e-01	8.7956e-02	4.9859e+00
HK2	4	7923	10	21187	1.0000e+00	1.0696e+00	2.4480e-01	3.7097e+00
HK3	11	7916	21	21176	4.2587e-01	1.4012e+00	6.0982e-01	3.0417e+00
HKDC1	8	7919	18	21179	6.6303e-01	1.1886e+00	4.4702e-01	2.8741e+00
HKR1	12	7915	17	21180	9.5861e-02	1.8887e+00	8.2270e-01	4.1987e+00
HLA-A	5	7922	10	21187	5.6980e-01	1.3372e+00	3.5852e-01	4.2955e+00
HLA-B	3	7924	4	21193	3.9903e-01	2.0059e+00	2.9378e-01	1.1860e+01
HLA-C	1	7926	6	21191	6.8224e-01	4.4560e-01	9.6901e-03	3.6741e+00
HLA-DMA	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HLA-DMB	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
HLA-DOA	7	7920	7	21190	7.0251e-02	2.6754e+00	8.0050e-01	8.9410e+00
HLA-DOB	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HLA-DPA1	0	7927	5	21192	3.3246e-01	0.0000e+00	0.0000e+00	2.9181e+00
HLA-DPB1	5	7922	10	21187	5.6980e-01	1.3372e+00	3.5852e-01	4.2955e+00
HLA-DQA1	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
HLA-DQA2	5	7922	6	21191	1.8366e-01	2.2291e+00	5.3798e-01	8.7686e+00
HLA-DQB1	4	7923	5	21192	2.6678e-01	2.1398e+00	4.2447e-01	9.9453e+00
HLA-DQB2	3	7924	1	21196	6.4178e-02	8.0236e+00	6.4417e-01	4.2027e+02
HLA-DRA	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HLA-DRB1	4	7923	13	21184	1.0000e+00	8.2270e-01	1.9536e-01	2.6641e+00
HLA-DRB5	4	7923	11	21186	1.0000e+00	9.7234e-01	2.2575e-01	3.2824e+00
HLA-E	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
HLA-F	4	7923	15	21182	7.9664e-01	7.1296e-01	1.7221e-01	2.2388e+00
HLA-G	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
HLCS	5	7922	6	21191	1.8366e-01	2.2291e+00	5.3798e-01	8.7686e+00
HLCS-IT1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HLF	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HLTF	8	7919	22	21175	1.0000e+00	9.7233e-01	3.7414e-01	2.2688e+00
HLX-AS1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HM13	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HMBOX1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HMBOX1-IT1	4	7923	2	21195	5.0520e-02	5.3499e+00	7.6657e-01	5.9178e+01
HMBS	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
HMCES	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
HMCN1	12	7915	47	21150	3.0477e-01	6.8228e-01	3.2926e-01	1.3071e+00
HMCN2	52	7875	132	21065	7.4009e-01	1.0538e+00	7.4849e-01	1.4647e+00
HMG20A	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
HMG20B	0	7927	6	21191	1.9913e-01	0.0000e+00	0.0000e+00	2.2710e+00
HMGA2	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
HMGB4	5	7922	8	21189	3.5909e-01	1.6717e+00	4.3013e-01	5.7984e+00
HMGCL	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
HMGCLL1	8	7919	11	21186	1.9364e-01	1.9457e+00	6.7914e-01	5.3129e+00
HMGCR	4	7923	2	21195	5.0520e-02	5.3499e+00	7.6657e-01	5.9178e+01
HMGCS1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HMGCS2	7	7920	17	21180	8.2021e-01	1.1011e+00	3.8591e-01	2.7953e+00
HMGN1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HMGN2	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
HMGN2P46	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
HMGN4	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HMGN5	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
HMGXB3	3	7924	4	21193	3.9903e-01	2.0059e+00	2.9378e-01	1.1860e+01
HMGXB4	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
HMHB1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HMMR	10	7917	14	21183	1.1378e-01	1.9112e+00	7.5916e-01	4.6285e+00
HMOX1	0	7927	10	21187	7.1520e-02	0.0000e+00	0.0000e+00	1.1928e+00
HMOX2	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
HMSD	0	7927	6	21191	1.9913e-01	0.0000e+00	0.0000e+00	2.2710e+00
HMX1	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
HMX2	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
HNF1B	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
HNF4A	4	7923	3	21194	9.2831e-02	3.5665e+00	6.0322e-01	2.4352e+01
HNF4G	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
HNMT	4	7923	7	21190	5.0447e-01	1.5283e+00	3.2799e-01	6.0135e+00
HNRNPA0	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HNRNPA1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
HNRNPA1L2	3	7924	7	21190	7.3748e-01	1.1460e+00	1.9119e-01	5.0216e+00
HNRNPA1P17	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
HNRNPA1P48	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
HNRNPA2B1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
HNRNPA3	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HNRNPAB	3	7924	3	21194	3.5461e-01	2.6746e+00	3.5815e-01	1.9972e+01
HNRNPC	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
HNRNPCL1	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
HNRNPCL2	7	7920	11	21186	2.9058e-01	1.7022e+00	5.5931e-01	4.8102e+00
HNRNPCL3	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
HNRNPCL4	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HNRNPD	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HNRNPDL	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
HNRNPDLP2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HNRNPF	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
HNRNPH2	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
HNRNPK	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
HNRNPL	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
HNRNPLL	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
HNRNPM	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
HNRNPU	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
HNRNPUL1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
HNRNPUL2	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
HNRNPUL2-BSCL2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HOGA1	0	7927	7	21190	2.0099e-01	0.0000e+00	0.0000e+00	1.8552e+00
HOMER2	1	7926	7	21190	6.9163e-01	3.8197e-01	8.4770e-03	2.9736e+00
HOMER3	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HOMER3-AS1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HOMEZ	3	7924	5	21192	4.5607e-01	1.6046e+00	2.4912e-01	8.2498e+00
HOOK1	6	7921	16	21181	1.0000e+00	1.0028e+00	3.2126e-01	2.6990e+00
HOOK2	4	7923	14	21183	7.9412e-01	7.6391e-01	1.8305e-01	2.4333e+00
HOOK3	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
HOPX	2	7925	10	21187	5.3179e-01	5.3468e-01	5.6955e-02	2.5099e+00
HORMAD1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HORMAD2	5	7922	15	21182	1.0000e+00	8.9128e-01	2.5334e-01	2.5810e+00
HORMAD2-AS1	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
HOTAIR	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HOXA-AS3	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HOXA1	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
HOXA10	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
HOXA10-AS	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HOXA11	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HOXA2	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
HOXA4	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
HOXA5	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
HOXA6	4	7923	6	21191	4.7567e-01	1.7830e+00	3.6998e-01	7.5212e+00
HOXA7	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
HOXA9	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
HOXB-AS1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
HOXB-AS3	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
HOXB1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
HOXB13	3	7924	5	21192	4.5607e-01	1.6046e+00	2.4912e-01	8.2498e+00
HOXB2	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
