gene_symbol	case_carriers	case_non_carriers	control_carriers	control_non_carriers	fisher.p_value	fisher.odds_ratio	fisher.ci_95_lower	fisher.ci_95_upper
AC007192.1	2	7698	9	20845	7.3805e-01	6.0173e-01	6.3254e-02	2.9082e+00
AC007193.3	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC007216.2	0	7700	0	20854	NaN	NaN	NaN	NaN
AC007240.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC007262.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC007277.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC007278.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC007283.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC007292.1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC007298.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC007308.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC007319.1	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
AC007347.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC007365.1	0	7700	0	20854	NaN	NaN	NaN	NaN
AC007375.1	4	7696	3	20851	9.0116e-02	3.6122e+00	6.1096e-01	2.4665e+01
AC007384.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC007405.2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC007405.3	0	7700	0	20854	NaN	NaN	NaN	NaN
AC007406.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC007406.4	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC007448.3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC007493.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC007494.2	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
AC007533.1	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
AC007595.1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC007601.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC007619.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC007622.2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC007637.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC007638.2	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
AC007666.1	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
AC007728.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC007731.3	0	7700	0	20854	NaN	NaN	NaN	NaN
AC007790.1	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC007834.2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC007846.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC007846.2	0	7700	0	20854	NaN	NaN	NaN	NaN
AC007906.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC007906.2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC007920.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC007998.2	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
AC008011.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008012.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC008013.1	2	7698	1	20853	1.7893e-01	5.4174e+00	2.8198e-01	3.1899e+02
AC008056.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008056.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008060.2	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC008073.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008073.3	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
AC008243.1	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC008277.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008378.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008397.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC008397.2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC008434.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC008443.6	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC008456.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008464.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008474.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC008481.3	0	7700	0	20854	NaN	NaN	NaN	NaN
AC008496.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008537.4	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008569.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008569.2	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
AC008572.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC008575.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008581.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC008581.2	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
AC008588.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008591.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008601.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008619.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC008649.1	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC008652.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008667.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008676.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC008676.3	4	7696	6	20848	4.7425e-01	1.8059e+00	3.7473e-01	7.6177e+00
AC008680.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC008687.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC008695.1	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
AC008731.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008737.3	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
AC008743.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008750.5	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC008758.1	3	7697	21	20833	1.6459e-01	3.8664e-01	7.3826e-02	1.2955e+00
AC008758.4	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008760.1	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
AC008761.1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC008763.3	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
AC008764.1	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
AC008770.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC008770.2	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
AC008781.2	2	7698	1	20853	1.7893e-01	5.4174e+00	2.8198e-01	3.1899e+02
AC008781.3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008852.1	3	7697	1	20853	6.2561e-02	8.1265e+00	6.5244e-01	4.2565e+02
AC008870.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC008878.2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC008878.3	2	7698	12	20842	3.7751e-01	4.5124e-01	4.9043e-02	2.0276e+00
AC008892.1	0	7700	0	20854	NaN	NaN	NaN	NaN
AC008906.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008937.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC008957.2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC008969.1	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC008982.1	3	7697	8	20846	1.0000e+00	1.0156e+00	1.7349e-01	4.2330e+00
AC009027.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC009041.3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC009052.1	0	7700	0	20854	NaN	NaN	NaN	NaN
AC009060.1	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC009063.2	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
AC009065.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC009065.3	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
AC009065.7	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC009084.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC009086.2	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
AC009090.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC009090.6	0	7700	0	20854	NaN	NaN	NaN	NaN
AC009097.1	2	7698	1	20853	1.7893e-01	5.4174e+00	2.8198e-01	3.1899e+02
AC009097.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC009113.2	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
AC009119.2	3	7697	2	20852	1.2531e-01	4.0634e+00	4.6538e-01	4.8652e+01
AC009133.1	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
AC009135.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC009137.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC009139.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC009142.1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC009145.2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC009145.3	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
AC009163.1	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
AC009163.2	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
AC009163.4	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC009166.1	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC009228.1	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
AC009234.1	0	7700	0	20854	NaN	NaN	NaN	NaN
AC009242.1	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
AC009303.2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC009305.1	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
AC009313.1	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC009318.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC009336.2	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
AC009365.2	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
AC009403.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC009403.2	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
AC009480.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC009506.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC009509.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC009511.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC009554.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC009562.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC009652.2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC009690.1	0	7700	6	20848	2.0065e-01	0.0000e+00	0.0000e+00	2.3001e+00
AC009690.3	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
AC009704.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC009754.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC009812.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC009879.2	2	7698	1	20853	1.7893e-01	5.4174e+00	2.8198e-01	3.1899e+02
AC009879.3	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC009884.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC009899.1	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
AC009902.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC009950.1	2	7698	1	20853	1.7893e-01	5.4174e+00	2.8198e-01	3.1899e+02
AC009996.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC010132.2	0	7700	0	20854	NaN	NaN	NaN	NaN
AC010132.3	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
AC010157.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC010157.2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC010173.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC010181.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC010181.2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC010196.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC010197.2	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
AC010198.2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC010210.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC010240.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC010245.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC010247.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC010247.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC010255.3	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC010261.2	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC010273.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC010275.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC010285.3	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC010307.2	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC010319.2	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
AC010320.4	3	7697	2	20852	1.2531e-01	4.0634e+00	4.6538e-01	4.8652e+01
AC010323.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC010325.1	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
AC010326.2	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
AC010327.1	0	7700	14	20840	1.6062e-02	0.0000e+00	0.0000e+00	8.1617e-01
AC010333.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC010336.3	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
AC010336.6	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC010422.3	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
AC010422.5	4	7696	2	20852	4.8924e-02	5.4186e+00	7.7639e-01	5.9941e+01
AC010422.6	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC010422.8	0	7700	0	20854	NaN	NaN	NaN	NaN
AC010463.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC010487.3	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
AC010522.1	6	7694	5	20849	8.0162e-02	3.2515e+00	8.2653e-01	1.3468e+01
AC010530.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC010531.1	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
AC010536.2	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
AC010538.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC010542.3	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC010547.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC010547.4	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
AC010605.1	0	7700	0	20854	NaN	NaN	NaN	NaN
AC010608.1	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
AC010615.1	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
AC010615.4	2	7698	7	20847	1.0000e+00	7.7376e-01	7.8411e-02	4.0649e+00
AC010616.1	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
AC010616.2	2	7698	1	20853	1.7893e-01	5.4174e+00	2.8198e-01	3.1899e+02
AC010618.3	0	7700	0	20854	NaN	NaN	NaN	NaN
AC010619.1	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
AC010624.3	0	7700	0	20854	NaN	NaN	NaN	NaN
AC010642.2	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC010646.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC010653.1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC010731.2	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC010761.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC010776.1	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC010809.2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC010834.1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC010973.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC010975.1	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC010976.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC010980.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC010998.2	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC011092.2	0	7700	0	20854	NaN	NaN	NaN	NaN
AC011120.1	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
AC011195.2	0	7700	6	20848	2.0065e-01	0.0000e+00	0.0000e+00	2.3001e+00
AC011239.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC011243.1	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
AC011284.1	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
AC011330.3	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
AC011363.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC011365.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC011365.2	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC011369.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC011377.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC011389.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC011389.2	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
AC011431.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC011443.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC011444.2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC011445.1	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
AC011448.1	4	7696	5	20849	2.6339e-01	2.1672e+00	4.2992e-01	1.0073e+01
AC011452.1	2	7698	1	20853	1.7893e-01	5.4174e+00	2.8198e-01	3.1899e+02
AC011455.2	7	7693	16	20838	6.4646e-01	1.1850e+00	4.1212e-01	3.0461e+00
AC011462.1	6	7694	13	20841	6.1235e-01	1.2502e+00	3.8949e-01	3.5269e+00
AC011465.1	0	7700	0	20854	NaN	NaN	NaN	NaN
AC011466.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC011466.3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC011467.1	0	7700	0	20854	NaN	NaN	NaN	NaN
AC011473.4	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
AC011476.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC011477.2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC011479.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC011487.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC011491.3	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
AC011495.2	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC011495.3	0	7700	0	20854	NaN	NaN	NaN	NaN
AC011498.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC011498.3	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
AC011498.4	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
AC011499.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC011511.1	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
AC011523.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC011530.1	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
AC011595.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC011604.2	9	7691	40	20814	1.9954e-01	6.0890e-01	2.5968e-01	1.2756e+00
AC011625.1	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
AC011676.1	4	7696	10	20844	1.0000e+00	1.0834e+00	2.4794e-01	3.7575e+00
AC011676.3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC011726.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC011726.3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC011731.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC011773.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC011824.2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
AC011825.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC011891.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC011893.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC011899.1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
AC011900.1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
AC011944.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC012100.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC012123.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC012157.1	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
AC012158.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC012170.2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC012174.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
AC012184.1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
AC012184.2	3	7697	0	20854	1.9604e-02	Infinity	1.1193e+00	Infinity
AC012213.1	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
AC012213.5	4	7696	3	20851	9.0116e-02	3.6122e+00	6.1096e-01	2.4665e+01
